,lien,Energie,Kilométrage,Puissance,Mise en circulation,Année,Date Annonce,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix
99,www.affare.tn,Diesel,171000,6.0,2009-11-01,2009.0,28/01/22,1.0,hiver,Manuelle,Tunis, c5,Citroen,,28000.0
100,www.affare.tn,Diesel,208000,6.0,1988-08-10,1988.0,28/01/22,1.0,hiver,Manuelle,Sfax, renault,Renault,,10000.0
101,www.affare.tn,Essence,220000,5.0,2002-03-15,2002.0,28/01/22,1.0,hiver,Manuelle,Ben arous, vend,,,15000.0
102,www.affare.tn,Essence,172000,5.0,2022-01-28,2008.0,28/01/22,1.0,hiver,Manuelle,Tunis, ford,Ford,,18800.0
103,www.affare.tn,Essence,126000,,2018-03-03,2018.0,27/01/22,1.0,hiver,Manuelle,Monastir, suzuki,Suzuki,,29500.0
104,www.affare.tn,Essence,170000,7.0,2022-01-27,2007.0,27/01/22,1.0,hiver,Manuelle,Tunis, c5,Citroen,,111.0
105,www.affare.tn,Essence,290000,7.0,2006-07-18,2006.0,26/01/22,1.0,hiver,Manuelle,Sousse, megane,Renault,,21500.0
106,www.affare.tn,Essence,143000,5.0,2014-03-20,2014.0,25/01/22,1.0,hiver,Manuelle,Monastir, 301,Peugeot,,24000.0
107,www.affare.tn,Essence,194000,7.0,2021-03-14,2012.0,25/01/22,1.0,hiver,Manuelle,Ariana, megane,Renault,,26500.0
108,www.affare.tn,Essence,200000,7.0,2009-03-12,2009.0,25/01/22,1.0,hiver,Automatique,Tunis, mini,Mini Cooper,,26500.0
109,www.affare.tn,Essence,146000,31.0,2010-06-01,2010.0,25/01/22,1.0,hiver,Automatique,Tunis, bmw,BMW,,140000.0
110,www.affare.tn,Diesel,10000000,12.0,2011-11-11,2012.0,25/01/22,1.0,hiver,Manuelle,Bizerte, sur,,,10000.0
111,www.affare.tn,Essence,159000,5.0,2014-06-06,2014.0,25/01/22,1.0,hiver,Manuelle,Tunis, ford,Ford,,21000.0
112,www.affare.tn,Essence,68000,5.0,2015-03-15,2015.0,25/01/22,1.0,hiver,Manuelle,Ariana, vente,,,70000.0
113,www.affare.tn,Essence,105000,4.0,2017-05-20,2017.0,25/01/22,1.0,hiver,Manuelle,Bizerte, chevrolet,Chevrolet,,9900.0
114,www.affare.tn,Diesel,330000,7.0,1999-12-21,2000.0,,,,Manuelle,Tunis, vente,,,
115,www.affare.tn,Diesel,231000,4.0,2007-02-25,2007.0,24/01/22,1.0,hiver,Manuelle,Sousse, 207,Peugeot,,18500.0
116,www.affare.tn,Essence,30000,5.0,2017-11-01,2017.0,24/01/22,1.0,hiver,Manuelle,Tunis, ford,Ford,,44000.0
117,www.affare.tn,Diesel,244.000,5.0,2010-04-09,2010.0,24/01/22,1.0,hiver,Manuelle,Tozeur, volkswagen,Volkswagen,,35000.0
118,www.affare.tn,Diesel,122,7.0,2017-05-23,2017.0,24/01/22,1.0,hiver,Manuelle,Ben arous, a,,,37500.0
119,www.affare.tn,Diesel,10000,5.0,2016-03-24,2015.0,23/01/22,1.0,hiver,Manuelle,Bizerte, sur,,,24000.0
120,www.affare.tn,Diesel,118000,7.0,2015-11-11,2016.0,23/01/22,1.0,hiver,Manuelle,Ariana, amarok,Volkswagen,,86000.0
121,www.affare.tn,Essence,160000,6.0,2008,2008.0,23/01/22,1.0,hiver,Manuelle,Ariana, mini,Mini Cooper,,29000.0
122,www.affare.tn,Diesel,1324,9.0,2022-01-19,1990.0,,,,Manuelle,Tataouine, voitur,,,
123,www.affare.tn,Essence,133000,7.0,2017-11-15,2018.0,23/01/22,1.0,hiver,Manuelle,Sousse, passat,Volkswagen,,65000.0
124,www.affare.tn,Diesel,146000,5.0,2005-08-31,2005.0,22/01/22,1.0,hiver,Manuelle,Sfax, megane,Renault,,18000.0
125,www.affare.tn,Diesel,250000,7.0,2013-06-15,2013.0,22/01/22,1.0,hiver,Manuelle,Tunis, a,,,34000.0
126,www.affare.tn,Essence,26000,7.0,2018-05-05,2018.0,22/01/22,1.0,hiver,Manuelle,Tunis, a,,,43500.0
127,www.affare.tn,Diesel,96000,8.0,2016-02-24,2016.0,21/01/22,1.0,hiver,Manuelle,Ben arous, land,Land Rover,,130000.0
128,www.affare.tn,Essence,85000,5.0,2015-02-15,2015.0,21/01/22,1.0,hiver,Manuelle,Tataouine, chevrolet,Chevrolet,,26500.0
129,www.affare.tn,Essence,107000,5.0,2013-08-10,2013.0,21/01/22,1.0,hiver,Manuelle,Jendouba, voiture,,,22000.0
130,www.affare.tn,Diesel,350,6.0,2022-01-21,2004.0,21/01/22,1.0,hiver,Manuelle,Sousse, megane,Renault,,14900.0
131,www.affare.tn,Essence,69000,4.0,2022-01-21,2018.0,21/01/22,1.0,hiver,Manuelle,Tunis, premiere,,,38500.0
132,www.affare.tn,Essence,1000,,Chaima1 annonces en ligne >,2000.0,,,,,, voiture,,,
133,www.affare.tn,Diesel,,,Boîte 5,,21/01/22,1.0,hiver,,Ariana, megane,Renault,,25000.0
134,www.affare.tn,Diesel,180000,6.0,2006-08-05,2006.0,21/01/22,1.0,hiver,Manuelle,Ben arous, golf,Volkswagen,,23500.0
135,www.affare.tn,Essence,,,,,,,,,, %D8%B1%D8%AE%D8%B5%D8%A9,,,
136,www.affare.tn,Diesel,311000,10.0,2005-06-06,2005.0,19/01/22,1.0,hiver,Manuelle,Nabeul, iveco,Iveco,,42000.0
137,www.affare.tn,Essence,55,4.0,2016-01-19,2016.0,19/01/22,1.0,hiver,Manuelle,Nabeul, ford,Ford,,30.0
138,www.affare.tn,Diesel,190000,6.0,2010-06-20,2010.0,19/01/22,1.0,hiver,Manuelle,Sousse, 3008,Peugeot,,37000.0
139,www.affare.tn,Diesel,190000,8.0,2013-10-07,2013.0,19/01/22,1.0,hiver,Manuelle,Nabeul, renault,Renault,,35000.0
140,www.affare.tn,Diesel,206000,5.0,2007-10-10,2007.0,19/01/22,1.0,hiver,Manuelle,Ben arous, av,,,16500.0
141,www.affare.tn,Essence,5 ,,Gente alume.       Fiscal 1.2,2004.0,18/01/22,1.0,hiver,,Nabeul, polo,Volkswagen,,17.0
142,www.affare.tn,Essence,38000,6.0,2020-12-01,2020.0,18/01/22,1.0,hiver,Manuelle,Bizerte, gelly,,,36000.0
143,www.affare.tn,Essence,232000,7.0,2010-09-18,2010.0,18/01/22,1.0,hiver,Manuelle,Ben arous, bmw,BMW,,34800.0
144,www.affare.tn,Diesel,85000,11.0,2021-09-27,2008.0,18/01/22,1.0,hiver,Manuelle,Sousse, toyota,Toyota,,115000.0
145,www.affare.tn,Diesel,00,7.0,2001-02-08,2001.0,18/01/22,1.0,hiver,Manuelle,Ben arous, volkswagen,Volkswagen,,17.0
146,www.affare.tn,Essence,120000,6.0,Boîte 5,2018.0,18/01/22,1.0,hiver,,Sousse, toyota,Toyota,,41.0
147,www.affare.tn,Essence,110000,5.0,Boîte 5,2018.0,18/01/22,1.0,hiver,,Sousse, polo,Volkswagen,,39.0
148,www.affare.tn,Essence,123000,5.0,Boîte 5,2018.0,,,,,Sousse, c3,Citroen,,
149,www.affare.tn,Essence,27000,9.0,2017-07-04,2017.0,17/01/22,1.0,hiver,Automatique,Tunis, mercedes,Mercedes,,173000.0
150,www.affare.tn,Essence,153000,5.0,2014-01-07,2014.0,17/01/22,1.0,hiver,Manuelle,Ariana, golf,Volkswagen,,53000.0
151,www.affare.tn,Diesel,170000,11.0,2011-07-01,2011.0,17/01/22,1.0,hiver,Automatique,Tunis, mercedes,Mercedes,,105000.0
152,www.affare.tn,Essence,80000,4.0,2017-09-01,2017.0,17/01/22,1.0,hiver,Manuelle,Sousse, c3,Citroen,,45000.0
153,www.affare.tn,Essence,50000,7.0,2016-06-01,2016.0,17/01/22,1.0,hiver,Automatique,Tunis, bmw,BMW,,125000.0
154,www.affare.tn,Essence,90000,8.0,2017-05-12,2017.0,17/01/22,1.0,hiver,Automatique,Tunis, a,,,71000.0
155,www.affare.tn,Diesel,220000,10.0,2020-10-01,2010.0,17/01/22,1.0,hiver,Manuelle,Tunis, kia,Kia,,52000.0
156,www.affare.tn,Essence,150000,5.0,2011-01-01,2011.0,17/01/22,1.0,hiver,Manuelle,Tunis, peugeot,Peugeot,,26000.0
157,www.affare.tn,Diesel,0,5.0,2011-01-01,2011.0,,,,Manuelle,Tunis, voiture,,,
158,www.affare.tn,Essence,3 ,,,1981.0,,,,,, acadienne,,,
159,www.affare.tn,Essence,40.000,4.0,2018-07-17,2018.0,16/01/22,1.0,hiver,Manuelle,Sousse, %D8%B3%D9%8A%D8%A7%D8%B1%D8%A9,,,36000.0
160,www.affare.tn,Essence,150000,4.0,2015-08-08,2016.0,16/01/22,1.0,hiver,Manuelle,Ariana, polo7,Volkswagen,,32000.0
161,www.affare.tn,Essence,114000,6.0,2016-07-06,2016.0,15/01/22,1.0,hiver,Manuelle,Tunis, mazda2,Mazda,,37500.0
162,www.affare.tn,Essence,8000,4.0,2021-02-20,2021.0,,,,Manuelle,Nabeul, suzuki,Suzuki,,
163,www.affare.tn,Essence,60000,7.0,2018-01-24,2018.0,15/01/22,1.0,hiver,Manuelle,Tunis, vente,,,73000.0
164,www.affare.tn,Diesel,1000,1000.0,2020-04-12,2005.0,15/01/22,1.0,hiver,Manuelle,Bizerte, sur,,,10000.0
165,www.affare.tn,Diesel,194000,1.9,2003-07-15,2004.0,15/01/22,1.0,hiver,Automatique,Gafsa, passat,Volkswagen,,18000.0
166,www.affare.tn,Essence,166000,4.0,2005-11-25,2005.0,15/01/22,1.0,hiver,Manuelle,Sfax, fiat,Fiat,,13000.0
167,www.affare.tn,Essence,70000,9.0,1993-07-06,1993.0,14/01/22,1.0,hiver,Manuelle,Sousse, susuki,,,25000.0
168,www.affare.tn,Essence,42000,8.0,2018-05-01,2018.0,14/01/22,1.0,hiver,Automatique,Tunis, jeep,Jeep,,79000.0
169,www.affare.tn,Essence,67.000,4.0,2017-01-16,2017.0,14/01/22,1.0,hiver,Manuelle,Jendouba, voiture,,,39500.0
170,www.affare.tn,Essence,85000,8.0,2015-01-01,2015.0,14/01/22,1.0,hiver,Automatique,Tunis, mercedes,Mercedes,,128000.0
171,www.affare.tn,Essence,4819,5.0,2013-07-03,2013.0,14/01/22,1.0,hiver,Manuelle,Ariana, chevrolet,Chevrolet,,23000.0
172,www.affare.tn,Essence,130000,8.0,2017-01-01,2017.0,14/01/22,1.0,hiver,Manuelle,Tunis, jeep,Jeep,,68000.0
173,www.affare.tn,Essence,116000,7.0,2016-03-01,2016.0,14/01/22,1.0,hiver,Automatique,Tunis, bmw,BMW,,83000.0
174,www.affare.tn,Essence,20000,10.0,2020-10-24,2020.0,14/01/22,1.0,hiver,Automatique,Gafsa, c5,Citroen,,120.0
175,www.affare.tn,Diesel,170000,5.0,2013-12-12,2013.0,14/01/22,1.0,hiver,Manuelle,Ben arous, av,,,36000.0
176,www.affare.tn,Essence,87000,8.0,2017-01-01,2017.0,13/01/22,1.0,hiver,Automatique,Tunis, kia,Kia,,87000.0
177,www.affare.tn,Essence,10000,8.0,2021-01-18,2021.0,13/01/22,1.0,hiver,Automatique,Tunis, bmw,BMW,,175000.0
178,www.affare.tn,Essence,80000,6.0,2017-01-01,2017.0,13/01/22,1.0,hiver,Manuelle,Tunis, seat,Seat,,49000.0
179,www.affare.tn,Diesel,400000,17.0,1997-01-01,1997.0,13/01/22,1.0,hiver,Automatique,Tunis, toyota,Toyota,,110000.0
180,www.affare.tn,Essence,20000,20.0,2016-01-01,2016.0,13/01/22,1.0,hiver,Automatique,Tunis, jeep,Jeep,,240000.0
181,www.affare.tn,Essence,118000,38.0,2017-01-01,2017.0,13/01/22,1.0,hiver,Automatique,Tunis, jeep,Jeep,,350000.0
182,www.affare.tn,Essence,130000,5.0,2014-03-03,2014.0,13/01/22,1.0,hiver,Manuelle,Tunis, volkswagen,Volkswagen,,49000.0
183,www.affare.tn,Essence,140000,7.0,2015-09-03,2016.0,13/01/22,1.0,hiver,Manuelle,Tunis, volkswagen,Volkswagen,,63000.0
184,www.affare.tn,Essence,200000,7.0,2017-01-01,2017.0,13/01/22,1.0,hiver,Manuelle,Tunis, volkswagen,Volkswagen,,59000.0
185,www.affare.tn,Essence,200000,7.0,2014-03-01,2014.0,13/01/22,1.0,hiver,Manuelle,Tunis, volkswagen,Volkswagen,,49000.0
186,www.affare.tn,Essence,180000,7.0,2013-08-01,2014.0,13/01/22,1.0,hiver,Automatique,Tunis, audi,Audi,,55000.0
187,www.affare.tn,Essence,230000,12.0,2011-01-01,2011.0,13/01/22,1.0,hiver,Automatique,Tunis, audi,Audi,,47000.0
188,www.affare.tn,Essence,21000,4.0,2017-07-10,2017.0,13/01/22,1.0,hiver,Manuelle,Manouba, toyota,Toyota,,41000.0
189,www.affare.tn,Essence,120000,7.0,2015-02-18,2015.0,13/01/22,1.0,hiver,Automatique,Tunis, bmw,BMW,,70000.0
190,www.affare.tn,Diesel,174000,5.0,2017-03-17,2017.0,01/12/22,1.0,hiver,Manuelle,Tunis, vente,,,25000.0
191,www.affare.tn,Essence,244,5.0,2022-01-09,2004.0,01/12/22,1.0,hiver,Manuelle,Ariana, voiture,,,10800.0
192,www.affare.tn,Diesel,95000,5.0,2014-09-11,2014.0,01/12/22,1.0,hiver,Automatique,Ben arous, classe,,,83000.0
193,www.affare.tn,Essence,270000,11.0,2022-01-11,1997.0,01/11/22,1.0,hiver,Manuelle,Ben arous, bmw,BMW,,21.0
194,www.affare.tn,Diesel,18000,6.0,Boîte 5,1997.0,01/11/22,1.0,hiver,,Bizerte, cli,,,11900.0
195,www.affare.tn,Essence,270000,4.0,1998-04-04,1998.0,,,,Manuelle,Sfax, avendre,,,
196,www.affare.tn,Essence,160000,4.0,2002-10-02,2002.0,01/11/22,1.0,hiver,Manuelle,Tunis, voiture,,,14.0
197,www.affare.tn,Essence,201.650,5.0,2012-11-11,2012.0,01/11/22,1.0,hiver,Manuelle,Tunis, ford,Ford,,24.0
198,www.affare.tn,Essence,80000,7.0,2018-10-25,2018.0,01/11/22,1.0,hiver,Manuelle,Ariana, voiture,,,62.0
199,www.affare.tn,Diesel,345000,7.0,2003-10-02,2003.0,01/11/22,1.0,hiver,Manuelle,Manouba, peugeot,Peugeot,,14000.0
200,www.affare.tn,Essence,138000,4.0,2010-02-01,2010.0,01/10/22,1.0,hiver,Manuelle,Sfax, chevrolet,Chevrolet,,19300.0
201,www.affare.tn,Essence,298000,5.0,2001-12-04,2001.0,,,,Manuelle,Sfax, vente,,,
202,www.affare.tn,Essence,327000,7.0,1994-05-26,1994.0,01/10/22,1.0,hiver,Manuelle,Kasserine, opel,Opel,,11500.0
203,www.affare.tn,Essence,226000,5.0,Boîte 5,2001.0,01/10/22,1.0,hiver,,Sousse, fiat,Fiat,,13500.0
204,www.affare.tn,Essence,98000,,2016-04-27,2016.0,01/10/22,1.0,hiver,Manuelle,Ariana, audi,Audi,,51000.0
205,www.affare.tn,Essence,146000,6.0,2022-01-10,2016.0,,,,Manuelle,Sfax, voiture,,,
206,www.affare.tn,Diesel,500000,7.0,2009-08-14,2009.0,,,,Manuelle,Kairouan, citro%C3%ABn,Citroen,,
207,www.affare.tn,Diesel,279000,7.0,2008-10-01,2008.0,01/09/22,1.0,hiver,Manuelle,Sfax, ford,Ford,,8000.0
208,www.affare.tn,Essence,129000,6.0,2014-12-17,2015.0,01/09/22,1.0,hiver,Automatique,Ariana, elegante,,,48000.0
209,www.affare.tn,Essence,142000,5.0,2013-10-23,2013.0,01/09/22,1.0,hiver,Manuelle,Ariana, citro%C3%ABn,Citroen,,21000.0
210,www.affare.tn,Essence,140000,7.0,1996-01-01,1996.0,01/09/22,1.0,hiver,Manuelle,Sfax, golf,Volkswagen,,15600.0
211,www.affare.tn,Essence,164000,5.0,2013-12-30,2013.0,01/09/22,1.0,hiver,Manuelle,Ariana, polo,Volkswagen,,28000.0
212,www.affare.tn,Essence,106000,19.0,2022-01-09,2009.0,01/09/22,1.0,hiver,Automatique,Sfax, x5,BMW,,85000.0
213,www.affare.tn,Diesel,134000,5.0,2022-01-09,2008.0,,,,Manuelle,Sfax, astra,Opel,,
214,www.affare.tn,Essence,270000,,,2004.0,,,,,, fiat,Fiat,,
215,www.affare.tn,Essence,90000,5.0,2016-01-05,2015.0,01/08/22,1.0,hiver,Manuelle,Ariana, 308,Peugeot,,40000.0
216,www.affare.tn,Essence,174000,7.0,2015-01-15,2015.0,01/08/22,1.0,hiver,Manuelle,Ariana, passat,Volkswagen,,48000.0
217,www.affare.tn,Essence,275000,4.0,2004-03-17,2004.0,01/08/22,1.0,hiver,Manuelle,Ben arous, peugeot,Peugeot,,16400.0
218,www.affare.tn,Diesel,9 ,,,1995.0,,,,,, isuzu,Isuzu,,
219,www.affare.tn,Essence,123459,5.0,2004-12-20,2005.0,01/07/22,1.0,hiver,Manuelle,Tunis, fiat,Fiat,,13800.0
220,www.affare.tn,Diesel,150000,5.0,2016-06-10,2016.0,01/07/22,1.0,hiver,Manuelle,Tunis, cadd4y,,,40000.0
221,www.affare.tn,Essence,,,Citroën saxo  metwasta t7ebelha trouchika 2741148992997994,,01/06/22,1.0,hiver,,Sfax, citro%C3%ABn,Citroen,,6300.0
222,www.affare.tn,Essence,150000,11.0,2018-02-20,2018.0,01/06/22,1.0,hiver,Automatique,Tunis, mercedes,Mercedes,,200000.0
223,www.affare.tn,Essence,20666,6.0,2018-08-20,2018.0,01/06/22,1.0,hiver,Automatique,Ariana, citro%C3%ABn,Citroen,,56000.0
224,www.affare.tn,Essence,200,5.0,2011-07-07,2011.0,01/06/22,1.0,hiver,Manuelle,Sfax, grand,,,19.0
225,www.affare.tn,Essence,106000,4.0,2022-01-05,2013.0,01/05/22,1.0,hiver,Manuelle,Monastir, fiat,Fiat,,28000.0
226,www.affare.tn,Essence,75000,6.0,2013-05-10,2013.0,01/05/22,1.0,hiver,Manuelle,Sousse, citro%C3%ABn,Citroen,,32.0
227,www.affare.tn,Essence,97000,5.0,2022-01-04,2012.0,,,,Manuelle,Beja, a,,,
228,www.affare.tn,Essence,17500,6.0,2020-07-30,2020.0,01/04/22,1.0,hiver,Automatique,Ariana, toyota,Toyota,,75000.0
229,www.affare.tn,Essence,225,5.0,2022-01-04,2005.0,01/04/22,1.0,hiver,Manuelle,Ariana, ford,Ford,,17.0
230,www.affare.tn,Essence,173000,9.0,2014-06-24,2014.0,01/04/22,1.0,hiver,Manuelle,Tunis, voiture,,,42000.0
231,www.affare.tn,Essence,,,Mahmoud warejini1 annonces en ligne >,,,,,,, 205,Peugeot,,
232,www.affare.tn,Essence,165,5.0,2009-10-01,2009.0,01/02/22,1.0,hiver,Manuelle,Tunis, fiat,Fiat,,29753250.0
233,www.affare.tn,Essence,120000,5.0,2012-12-12,2012.0,01/02/22,1.0,hiver,Manuelle,Ben arous, affare,,,18000.0
234,www.affare.tn,Essence,154800,5.0,2009-03-12,2009.0,01/02/22,1.0,hiver,Manuelle,Ariana, polo,Volkswagen,,22000.0
235,www.affare.tn,Essence,206000,9.0,2008-05-22,2008.0,01/02/22,1.0,hiver,Automatique,Tunis, mercedes,Mercedes,,43000.0
236,www.affare.tn,Essence,270000,9.0,2009-09-15,2009.0,01/01/22,1.0,hiver,Automatique,Ariana, passat,Volkswagen,,45000.0
237,www.affare.tn,Diesel,260,,A vendre clio break 4 chevaux  toute options moteur mbedel jdide neuf visite technique valable jusqu'au /10/2022 bonne occasion leli i7eb yekseb karahba nthifa,2020.0,01/01/22,1.0,hiver,,Sousse, clio,Renault,,20300.0
238,www.affare.tn,Essence,400000,7.0,2015-01-26,2015.0,01/01/22,1.0,hiver,Manuelle,Sousse, kia,Kia,,36000.0
239,www.affare.tn,Essence,64000,5.0,2013-04-01,2013.0,01/01/22,1.0,hiver,Manuelle,Gabes, peugeot,Peugeot,,29000.0
240,www.affare.tn,Essence,240000,6.0,2006-09-01,2006.0,31/12/21,12.0,hiver,Manuelle,Ariana, golf,Volkswagen,,30000.0
241,www.affare.tn,Essence,108000,7.0,2013-10-30,2013.0,29/12/21,12.0,hiver,Manuelle,Tunis, bmw,BMW,,59000.0
242,www.affare.tn,Essence,270000,4.0,1998-08-14,1998.0,29/12/21,12.0,hiver,Manuelle,Tunis, fiat,Fiat,,13.0
243,www.affare.tn,Diesel,240000,9.0,2002-05-01,2002.0,28/12/21,12.0,hiver,Automatique,Tunis, a,,,32000.0
244,www.affare.tn,Essence,207.000,5.0,2001-01-01,2009.0,,,,Manuelle,Sousse, vente,,,
245,www.affare.tn,Essence,00,,2001-06-12,2009.0,,,,Manuelle,Sousse, vente,,,
246,www.affare.tn,Essence,118000,,,2017.0,,,,,, i20,,,
247,www.affare.tn,Essence,100000,5.0,2021-12-28,2012.0,28/12/21,12.0,hiver,Manuelle,Tunis, premiere,,,28000.0
248,www.affare.tn,Essence,162000,7.0,2015-01-26,2015.0,27/12/21,12.0,hiver,Manuelle,Tunis, hyundai,Hyundai,,42000.0
249,www.affare.tn,Essence,80000,5.0,2021-12-27,2019.0,27/12/21,12.0,hiver,Manuelle,Tunis, mahindra,,,27000.0
250,www.affare.tn,Essence,300000,7.0,1997-03-18,1997.0,27/12/21,12.0,hiver,Manuelle,Tunis, ford,Ford,,10000.0
251,www.affare.tn,Essence,170,4.0,2021-12-27,2012.0,,,,Manuelle,Monastir, %D9%85%D8%AA%D8%B9,,,
252,www.affare.tn,Essence,111000,4.0,2009-04-12,2009.0,27/12/21,12.0,hiver,Manuelle,Ariana, clio,Renault,,25000.0
253,www.affare.tn,Essence,256000,6.0,2021-12-26,2007.0,26/12/21,12.0,hiver,Manuelle,Ariana, voiture,,,17000.0
254,www.affare.tn,Diesel,280000,5.0,2011-12-25,2011.0,25/12/21,12.0,hiver,Manuelle,Nabeul, seat,Seat,,19999.0
255,www.affare.tn,Essence,98000,5.0,2021-12-25,2016.0,25/12/21,12.0,hiver,Manuelle,Gafsa, vd,,,45000.0
256,www.affare.tn,Essence,,,,,,,,,, polo,Volkswagen,,
257,www.affare.tn,Essence,000,7.0,2021-12-25,1981.0,25/12/21,12.0,hiver,Manuelle,Manouba, r9,,,4000.0
258,www.affare.tn,Essence,24.500,5.0,2019-10-23,2019.0,25/12/21,12.0,hiver,Manuelle,Gafsa, symbol,,,41500.0
259,www.affare.tn,Essence,170000,4.0,2007-12-13,2007.0,25/12/21,12.0,hiver,Manuelle,Sidi Bouzid, ingenieur,,,16000.0
260,www.affare.tn,Diesel,239000,5.0,"Je vend ma voiture Peugeot Partner En très bon état, 2places, diesel ",2005.0,24/12/21,12.0,hiver,,Monastir, bonne,,,16000.0
261,www.affare.tn,Diesel,180000,12.0,2014-12-01,2014.0,24/12/21,12.0,hiver,Automatique,Tunis, kia,Kia,,68000.0
262,www.affare.tn,Essence,70000,5.0,2021-12-23,1999.0,,,,Manuelle,Beja, voiture,,,
263,www.affare.tn,Essence,222000,5.0,2000-02-03,2000.0,,,,Manuelle,Sidi Bouzid, voiture,,,
264,www.affare.tn,Essence,86000,5.0,2015-07-07,2015.0,23/12/21,12.0,hiver,Manuelle,Tunis, peugeot,Peugeot,,32500.0
265,www.affare.tn,Diesel,180000,7.0,2015-07-22,2015.0,22/12/21,12.0,hiver,Manuelle,Sfax, stafette,,,27500.0
266,www.affare.tn,Essence,231000,8.0,2013-12-12,2013.0,22/12/21,12.0,hiver,Manuelle,Ben arous, jetta,,,39000.0
267,www.affare.tn,Essence,112000,7.0,2008-08-08,2008.0,22/12/21,12.0,hiver,Manuelle,Ariana, 207,Peugeot,,20500.0
268,www.affare.tn,Diesel,300,5.0,2004-12-21,2004.0,21/12/21,12.0,hiver,Manuelle,Kebili, scenic,,,15500.0
269,www.affare.tn,Essence,110000,234.0,2007-07-12,2007.0,21/12/21,12.0,hiver,Automatique,Tunis, nissan,Nissan,,28000.0
270,www.affare.tn,Essence,180,5.0,2014-04-17,2014.0,21/12/21,12.0,hiver,Manuelle,Sousse, seat,Seat,,24.0
271,www.affare.tn,Essence,300000,6.0,Boîte 6,2004.0,21/12/21,12.0,hiver,,Ben arous, megane,Renault,,17000.0
272,www.affare.tn,Essence,87793,5.0,2021-12-21,2016.0,21/12/21,12.0,hiver,Manuelle,Sousse, 55815826,,,45.0
273,www.affare.tn,Essence,,,,,,,,,, fiat,Fiat,,
274,www.affare.tn,Diesel,149000,6.0,"Fermeture centralisée, climatiseur, Vitres électriques, Autoradio CD, Direction assistée",2008.0,20/12/21,12.0,hiver,,Mahdia, citro%C3%ABn,Citroen,,15500.0
275,www.affare.tn,Essence,269000,4.0,2002-10-02,2002.0,20/12/21,12.0,hiver,Manuelle,Tunis, opel,Opel,,12.0
276,www.affare.tn,Essence,73000,9.0,20212-11-11,2013.0,20/12/21,12.0,hiver,Manuelle,Sousse, tres,,,36500.0
277,www.affare.tn,Diesel,63000,5.0,2016-12-08,2016.0,20/12/21,12.0,hiver,Manuelle,Tunis, une,,,35000.0
278,www.affare.tn,Diesel,23784347,7.0,Boîte 6,2010.0,20/12/21,12.0,hiver,,Kasserine, a,,,25.0
279,www.affare.tn,Essence,177000,6.0,2012-04-04,2012.0,19/12/21,12.0,hiver,Manuelle,Ariana, a,,,30000.0
280,www.affare.tn,Diesel,475000,7.0,Automatique,2001.0,19/12/21,12.0,hiver,,Tunis, mercedes,Mercedes,,19000.0
281,www.affare.tn,Essence,4 ,,,1980.0,,,,,, r4,,,
282,www.affare.tn,Essence,150000,5.0,2014-12-20,2015.0,19/12/21,12.0,hiver,Manuelle,Tunis, c,,,23000.0
283,www.affare.tn,Essence,150000,5.0,2016-05-31,2016.0,,,,Manuelle,Ariana, polo,Volkswagen,,
284,www.affare.tn,Essence,58000,5.0,2016-05-05,2016.0,18/12/21,12.0,hiver,Manuelle,Ariana, tres,,,37000.0
285,www.affare.tn,Essence,90000,4.0,2017-01-17,2017.0,17/12/21,12.0,hiver,Manuelle,Tunis, chery,Chery,,18900.0
286,www.affare.tn,Essence,182000,13.0,2012-04-06,2012.0,16/12/21,12.0,hiver,Automatique,Nabeul, tiguan,,,68000.0
287,www.affare.tn,Diesel,187000,7.0,2017-09-05,2004.0,15/12/21,12.0,hiver,Manuelle,Gafsa, opel,Opel,,23000.0
288,www.affare.tn,Essence,10000,5.0,2020-01-30,2020.0,14/12/21,12.0,hiver,Manuelle,Tunis, belle,,,42.0
289,www.affare.tn,Essence,10000,5.0,2020-01-30,2020.0,14/12/21,12.0,hiver,Manuelle,Tunis, pour,,,42.0
290,www.affare.tn,Diesel,130000,10.0,1996-06-06,1996.0,14/12/21,12.0,hiver,Manuelle,Jendouba, transporter,,,14000.0
291,www.affare.tn,Diesel,300000,4.0,2005-01-01,2005.0,14/12/21,12.0,hiver,Manuelle,Sfax, ford,Ford,,15000.0
292,www.affare.tn,Diesel,215000,6.0,2010-11-29,2011.0,14/12/21,12.0,hiver,Manuelle,Tunis, a,,,26500.0
293,www.affare.tn,Essence,91000,5.0,2014-05-06,2014.0,14/12/21,12.0,hiver,Manuelle,Tunis, a,,,31200.0
294,www.affare.tn,Essence,576000,5.0,1995-05-04,1995.0,13/12/21,12.0,hiver,Manuelle,Tunis, opel,Opel,,9500.0
295,www.affare.tn,Diesel,305000,6.0,2011-06-06,2011.0,12/12/21,12.0,hiver,Manuelle,Nabeul, fluence,,,31000.0
296,www.affare.tn,Diesel,188000,5.0,2004-07-20,2004.0,12/12/21,12.0,hiver,Manuelle,Mahdia, renault,Renault,,18499.0
297,www.affare.tn,Essence,30000,7.0,2017-05-01,2017.0,12/11/21,12.0,hiver,Automatique,Manouba, bmw,BMW,,119500.0
298,www.affare.tn,Essence,,,Hedi1 annonces en ligne >,4.0,,,,,, a,,,
